"WS_Name","Month","Flow.cfs","load.TN.kgd","load.TDN.kgd","load.TP.kgd","load.TDP.kgd","load.TOC.kgd","load.DOC.kgd","Flow.acftmo","load.TN.tonmo","load.TDN.tonmo","load.TP.tonmo","load.TDP.tonmo","load.TOC.tonmo","load.DOC.tonmo"
"Tickville Wash",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tickville Wash",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tickville Wash",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tickville Wash",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tickville Wash",5,25.43,19.1957919906816,22.2109711976448,6.555629164032,0.6800000882688,182.85920197632,212.723603444736,1563.63334167434,0.59506955171113,0.688540107126989,0.203224504084992,0.0210800027363328,5.66863526126592,6.59443170678682
"Tickville Wash",6,23.9425,20.5452739484928,27.7975602752256,5.5181870155008,1.00971658066176,203.25993859584,251.610369424128,1424.68095656785,0.616358218454784,0.833926808256768,0.165545610465024,0.0302914974198528,6.0977981578752,7.54831108272384
"Tickville Wash",7,9.6575,10.289545841664,16.4299428873216,4.6769966014464,0.50517461164032,119.278435286016,155.959474323456,593.817892143921,0.318975921091584,0.50932822950697,0.144986894644838,0.0156604129608499,3.6976314938665,4.83474370402714
"Tickville Wash",8,10.73,6.22874172384,12.2500019499264,2.6232323330304,0.58174944588288,96.247328461056,130.44293626752,659.763498079656,0.19309099343904,0.379750060447718,0.0813202023239424,0.0180342328223693,2.98366718229274,4.04373102429312
"Tickville Wash",9,16.54,12.8597181548544,23.0001617728512,4.6683602039808,1.449226639872,181.024925755392,245.247509707776,984.200606521135,0.385791544645632,0.690004853185536,0.140050806119424,0.04347679919616,5.43074777266176,7.35742529123328
"Tickville Wash",10,15.0466666666667,14.653006147584,19.1963547021312,1.38428973858816,0.38861831337984,107.549979181056,171.755355580416,925.185595008253,0.454243190575104,0.595086995766067,0.042912981896233,0.012047167714775,3.33404935461274,5.32441602299289
"Tickville Wash",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tickville Wash",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Creek - Saratoga",1,0.753333333333333,4.773587245056,4.773587245056,0.221170065408,0.0774095228928,14.615655155712,13.767836571648,46.3207674948749,0.147981204596736,0.147981204596736,0.006856272027648,0.0023996952096768,0.453085309827072,0.426802933721088
"Dry Creek - Saratoga",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Creek - Saratoga",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dry Creek - Saratoga",4,0.955,3.190818576384,2.795941933056,0.134500269312,0.02902979437056,10.617019439616,10.423740289536,56.8265767368612,0.09572455729152,0.08387825799168,0.00403500807936,0.0008708938311168,0.31851058318848,0.31271220868608
"Dry Creek - Saratoga",5,11.1733333333333,19.1256324747264,20.2766220463104,1.8139941430272,0.46424428563456,101.15268397056,118.196153597952,687.023064791241,0.592894606716518,0.628575283435622,0.0562338184338432,0.0143915728546714,3.13573320308736,3.66408076153651
"Dry Creek - Saratoga",6,7.2125,7.392652251264,9.081612317952,0.763299732096,0.126564202944,30.49467906816,38.36285307648,429.174538968179,0.22177956753792,0.27244836953856,0.02289899196288,0.00379692608832,0.9148403720448,1.1508855922944
